,City,City Latitude,City Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,District,Population_Estimate_2018,Population_Census_2008,Area_KM,Density_Per_KM,Socio_Economic_Cluster,Socio_Economic_Ranking,latitude,longitude,Categorical_value
912,Herzliya,32.1720339,34.8309984,Segev (שגב),32.15828477405981,34.807909685303486,French Restaurant,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
913,Herzliya,32.1720339,34.8309984,Tony Vespa (טוני וספה),32.15821095693954,34.80800695752217,Pizza Place,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
914,Herzliya,32.1720339,34.8309984,Minato Japanese Restaurant & Sushi Bar,32.16013954821033,34.80739303561761,Japanese Restaurant,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
915,Herzliya,32.1720339,34.8309984,Pastaria,32.18230532437998,34.86688735502886,Pizza Place,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
916,Herzliya,32.1720339,34.8309984,Makom Balev,32.172878,34.872218,Restaurant,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
918,Herzliya,32.1720339,34.8309984,.Liv,32.16199967691686,34.80938910862499,Buffet,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
919,Herzliya,32.1720339,34.8309984,Falafel HaPaamonim,32.146391395821176,34.83893125489996,Falafel Restaurant,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
920,Herzliya,32.1720339,34.8309984,Iceberg (אייסברג),32.145831598905964,34.83871590892346,Ice Cream Shop,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
921,Herzliya,32.1720339,34.8309984,Landwer's Coffee (קפה לנדוור),32.168020362151786,34.84296530485153,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
922,Herzliya,32.1720339,34.8309984,Cafe Louise (קפה לואיז),32.14221526778574,34.836986911442295,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
923,Herzliya,32.1720339,34.8309984,Meat and Wine,32.158418328705075,34.808208993115386,Steakhouse,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
924,Herzliya,32.1720339,34.8309984,Aroma (ארומה),32.16454998708798,34.82337971140183,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
928,Herzliya,32.1720339,34.8309984,Roladin,32.1816795173665,34.87116766093914,Bakery,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
931,Herzliya,32.1720339,34.8309984,Lechem HaKfar,32.13810861781798,34.841351500942146,Bakery,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
932,Herzliya,32.1720339,34.8309984,Restaurant Herbert Samuel,32.16271654891428,34.796354779407,Restaurant,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
933,Herzliya,32.1720339,34.8309984,Nika beach,32.17970455428713,34.80233312307773,Australian Restaurant,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
934,Herzliya,32.1720339,34.8309984,Holy Bagel,32.18161254756404,34.87030962043833,Bagel Shop,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
935,Herzliya,32.1720339,34.8309984,Ma'afe Ne'eman,32.167057680184776,34.84059154987335,Bakery,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
937,Herzliya,32.1720339,34.8309984,Cafe Shlonsky,32.19130349471507,34.86350135569507,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
938,Herzliya,32.1720339,34.8309984,Arcaffe (ארקפה),32.185377317222695,34.854442758256035,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
939,Herzliya,32.1720339,34.8309984,Greg (קפה גרג),32.165323487864036,34.824033965922446,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
940,Herzliya,32.1720339,34.8309984,קפה קרמל,32.148625126185365,34.83048185431117,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
943,Herzliya,32.1720339,34.8309984,Rothschild Cafe (קפה רוטשילד),32.1673210564508,34.840374290943146,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
944,Herzliya,32.1720339,34.8309984,החומוסיה,32.139262590147446,34.841872464727075,Mediterranean Restaurant,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
945,Herzliya,32.1720339,34.8309984,Aroma (ארומה),32.14149490794265,34.836630879488254,Café,Tel Aviv,95142.0,86300.0,21.6,4291.0,8,232,32.1720339,34.8309984,high
946,Hod HaSharon,32.1561974,34.8930354,Angelina (אנג'לינה),32.15593941314865,34.89151826547741,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
947,Hod HaSharon,32.1561974,34.8930354,Pasta Mia,32.161082666036265,34.89475822257831,Italian Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
948,Hod HaSharon,32.1561974,34.8930354,Nono | נונו - מסעדה איטלקית,32.144452544824134,34.894100905389735,Italian Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
949,Hod HaSharon,32.1561974,34.8930354,Mimi (מימי),32.144264,34.893593,Bakery,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
951,Hod HaSharon,32.1561974,34.8930354,מתיתיהו,32.160793818910726,34.902740240611564,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
953,Hod HaSharon,32.1561974,34.8930354,דלי קרים,32.159582182417154,34.90183675213596,Ice Cream Shop,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
955,Hod HaSharon,32.1561974,34.8930354,Landwer Café (קפה לנדוור),32.16073846376597,34.89388779037177,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
956,Hod HaSharon,32.1561974,34.8930354,Segev Kitchen Garden,32.13308,34.900776,Bistro,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
957,Hod HaSharon,32.1561974,34.8930354,Hendale (חנדלה),32.16425086187641,34.87279227073621,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
959,Hod HaSharon,32.1561974,34.8930354,Yamatoya,32.1548748003886,34.890180564798335,Sushi Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
960,Hod HaSharon,32.1561974,34.8930354,לולה וקובה אוכל בר אהבה,32.15569099853898,34.920110581229586,Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
961,Hod HaSharon,32.1561974,34.8930354,Moses (מוזס),32.17701437763073,34.90365565606939,Burger Joint,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
962,Hod HaSharon,32.1561974,34.8930354,Piano! Piano!,32.170862727926604,34.92831484043281,Italian Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
963,Hod HaSharon,32.1561974,34.8930354,CafeNeto,32.15939008376824,34.8941232059075,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
964,Hod HaSharon,32.1561974,34.8930354,Republic,32.130818,34.894878,Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
965,Hod HaSharon,32.1561974,34.8930354,Makom Balev,32.172878,34.872218,Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
966,Hod HaSharon,32.1561974,34.8930354,Salta (סלטה),32.179341061490376,34.87713985224259,Salad Place,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
970,Hod HaSharon,32.1561974,34.8930354,איוטאיה,32.155183,34.919724,Thai Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
971,Hod HaSharon,32.1561974,34.8930354,Vaniglia (וניליה),32.160724874497,34.89399988100075,Ice Cream Shop,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
973,Hod HaSharon,32.1561974,34.8930354,תפארת הפלאפל והשווארמה,32.17413617112005,34.91371923163393,Falafel Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
974,Hod HaSharon,32.1561974,34.8930354,Aroma (ארומה),32.18089989691638,34.897226671492106,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
975,Hod HaSharon,32.1561974,34.8930354,Zozobra (זוזוברה),32.17286969760354,34.928464692794655,Asian Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
977,Hod HaSharon,32.1561974,34.8930354,Kazan,32.179222,34.88051,Bistro,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
978,Hod HaSharon,32.1561974,34.8930354,מאפיית שיבולת השרון,32.18010445680393,34.87605749846668,Bakery,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
979,Hod HaSharon,32.1561974,34.8930354,Lehem Erez (לחם ארז),32.17572937121551,34.90853741143031,Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
980,Hod HaSharon,32.1561974,34.8930354,יומנגס,32.167915080165834,34.92891275968912,Burger Joint,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
981,Hod HaSharon,32.1561974,34.8930354,Tanami Humus Bar (חומוס בר תנעמי),32.180783170422615,34.873311843276674,Falafel Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
982,Hod HaSharon,32.1561974,34.8930354,Pastaria,32.18230532437998,34.86688735502886,Pizza Place,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
983,Hod HaSharon,32.1561974,34.8930354,Roladin,32.1816795173665,34.87116766093914,Bakery,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
985,Hod HaSharon,32.1561974,34.8930354,Espresso Bar Bistro,32.17911470297811,34.87813426890492,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
988,Hod HaSharon,32.1561974,34.8930354,Agadir (אגאדיר),32.15732058762781,34.894617915329626,Burger Joint,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
989,Hod HaSharon,32.1561974,34.8930354,Japanika,32.170821484067424,34.928371753622514,Asian Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
990,Hod HaSharon,32.1561974,34.8930354,Landwer Cafe,32.176094,34.908684,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
991,Hod HaSharon,32.1561974,34.8930354,דלי אסיאתי,32.15575733337444,34.891611327857035,Asian Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
992,Hod HaSharon,32.1561974,34.8930354,Kakao (קקאו),32.177486932922605,34.9063815908804,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
993,Hod HaSharon,32.1561974,34.8930354,Holy Bagel,32.18161254756404,34.87030962043833,Bagel Shop,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
994,Hod HaSharon,32.1561974,34.8930354,Galis,32.17629026638356,34.927255898968056,Salad Place,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
996,Hod HaSharon,32.1561974,34.8930354,"55 בירה, אוכל ובירה",32.16558,34.92829,Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
997,Hod HaSharon,32.1561974,34.8930354,Aroma (ארומה),32.14353133432126,34.8923607771697,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
998,Hod HaSharon,32.1561974,34.8930354,Cafe HaMidrahov (קפה המדרחוב),32.17874835302596,34.905755474279616,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1000,Hod HaSharon,32.1561974,34.8930354,Temple Bar (טמפל בר),32.170743902717355,34.92692509950594,Irish Pub,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1001,Hod HaSharon,32.1561974,34.8930354,Aroma (ארומה),32.17882689842459,34.90440191109076,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1002,Hod HaSharon,32.1561974,34.8930354,Panko (פנקו),32.18081271498829,34.87285155858735,Sushi Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1003,Hod HaSharon,32.1561974,34.8930354,Buy The Way,32.180382166548505,34.88952404186193,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1005,Hod HaSharon,32.1561974,34.8930354,Cafe Greg,32.17156554649008,34.92823038870235,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1006,Hod HaSharon,32.1561974,34.8930354,בליקר בייקרי,32.17099544916862,34.92783359794579,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1007,Hod HaSharon,32.1561974,34.8930354,oldies,32.17738414080308,34.89958378512549,Diner,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1009,Hod HaSharon,32.1561974,34.8930354,סטקיית הכפר,32.177941697267585,34.89547335937599,BBQ Joint,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1010,Hod HaSharon,32.1561974,34.8930354,בנדיקט מרכז G,32.17106595068484,34.92743303140482,Breakfast Spot,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1011,Hod HaSharon,32.1561974,34.8930354,Coffee Tree bar,32.177459185709694,34.898980703476134,Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1012,Hod HaSharon,32.1561974,34.8930354,Greg Coffee Sharonim Mall,32.13303085264925,34.90190535338115,Coffee Shop,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1014,Hod HaSharon,32.1561974,34.8930354,Arcaffè (ארקפה),32.177381861743235,34.903702836719155,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1015,Hod HaSharon,32.1561974,34.8930354,מקום בלב,32.17281510942987,34.872018732268536,Breakfast Spot,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1016,Hod HaSharon,32.1561974,34.8930354,קפה קפה,32.15021815631787,34.894956371729016,Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1018,Hod HaSharon,32.1561974,34.8930354,Kipa Aduma (כיפה אדומה),32.17956924815362,34.87832999337107,Falafel Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1019,Hod HaSharon,32.1561974,34.8930354,ASIA MONICA,32.13172241801958,34.9014621932477,Asian Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1020,Hod HaSharon,32.1561974,34.8930354,Cafeneto,32.182711831933226,34.8654166390206,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1021,Hod HaSharon,32.1561974,34.8930354,Aroma (ארומה),32.170780261009966,34.92780890802967,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1022,Hod HaSharon,32.1561974,34.8930354,Arcaffé (ארקפה),32.17175893606918,34.92754918858536,Café,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1025,Hod HaSharon,32.1561974,34.8930354,King George (קינג ג'ורג'),32.17275049187708,34.928699405010796,Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1026,Hod HaSharon,32.1561974,34.8930354,Japanika (ג'פניקה),32.17982684126528,34.87740789111392,Asian Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1028,Hod HaSharon,32.1561974,34.8930354,שיפודי ציפורה,32.17101262847263,34.9280703244558,Middle Eastern Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1030,Hod HaSharon,32.1561974,34.8930354,ארומה (Aroma) קניון שרונים,32.13337,34.90187,Coffee Shop,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1031,Hod HaSharon,32.1561974,34.8930354,Tzarum,32.16796279609285,34.8575637624284,Middle Eastern Restaurant,Center,62325.0,46300.0,21.6,3058.9,8,241,32.1561974,34.8930354,high
1032,Holon,32.0193121,34.7804076,Oshi Oshi / אושי אושי,32.02271487956966,34.775727947589964,Sushi Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1035,Holon,32.0193121,34.7804076,Cofix / קופיקס,32.02245463647243,34.77623541824546,Coffee Shop,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1038,Holon,32.0193121,34.7804076,קפה גן סיפור,32.00853448644384,34.78171960547664,Café,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1044,Holon,32.0193121,34.7804076,קפה שפירא,32.0516482186804,34.77883996756209,Coffee Shop,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1047,Holon,32.0193121,34.7804076,גצל,32.051166497434984,34.776752293109894,Coffee Shop,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1049,Holon,32.0193121,34.7804076,Agadir (אגאדיר),31.991499953729278,34.775252517056096,Burger Joint,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1050,Holon,32.0193121,34.7804076,Silo,32.00370874635311,34.796684914331266,Italian Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1056,Holon,32.0193121,34.7804076,Aroma (ארומה),32.01289538012437,34.778688113317195,Café,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1060,Holon,32.0193121,34.7804076,Segev Express @ Ha-Zahav Mall,31.991899371553316,34.7731588666859,Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1061,Holon,32.0193121,34.7804076,מסעדת חנן מרגלן,32.04981107755262,34.776304465652366,Asian Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1062,Holon,32.0193121,34.7804076,Abu Hassan (אבו חסן),32.04934853143503,34.75751934449005,Middle Eastern Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1065,Holon,32.0193121,34.7804076,מאפיית הגבול,32.03286487876603,34.74412668628646,Bakery,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1066,Holon,32.0193121,34.7804076,Barbara Beach,32.0246478435864,34.73967699053569,Café,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1069,Holon,32.0193121,34.7804076,צחי בשרים,32.01892527219496,34.744995493487366,Middle Eastern Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1081,Holon,32.0193121,34.7804076,חומוס קלבוני,32.010782774259454,34.79977926716695,Middle Eastern Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1087,Holon,32.0193121,34.7804076,שייקלה,31.988154279452637,34.76441917741001,Middle Eastern Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1089,Holon,32.0193121,34.7804076,Aroma / ארומה,32.02715774565765,34.74660045695863,Café,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1091,Holon,32.0193121,34.7804076,Victory,32.02004824553441,34.73923294489439,Ice Cream Shop,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1092,Holon,32.0193121,34.7804076,Aroma (ארומה),32.020311194376575,34.739289416063365,Coffee Shop,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1093,Holon,32.0193121,34.7804076,Cassis,32.038108616558894,34.745617524904034,Seafood Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1094,Holon,32.0193121,34.7804076,Baku / Баку / בקו,32.03443641438535,34.74548655454552,Eastern European Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1095,Holon,32.0193121,34.7804076,Japanika,32.02050718524495,34.739294235364035,Sushi Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1098,Holon,32.0193121,34.7804076,שיפודי זיקה,32.04100170525864,34.75139224290966,Middle Eastern Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1100,Holon,32.0193121,34.7804076,Shanti / Шанти / שנטי,32.0270105442988,34.74080182968595,Seafood Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1102,Holon,32.0193121,34.7804076,Roladin (רולדין),31.986704820205883,34.764306649253676,Bakery,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1104,Holon,32.0193121,34.7804076,Pak E / Пак И (פק היי),32.022576653496586,34.74145174026489,Chinese Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1105,Holon,32.0193121,34.7804076,Tampopo - Sushi Bar (ופו - סושי בר),32.02334636062571,34.73996900678654,Sushi Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1106,Holon,32.0193121,34.7804076,Villa Mare,32.022000326289294,34.73876917935147,Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1108,Holon,32.0193121,34.7804076,Deda (דדה),32.024118580055266,34.74034760338714,Caucasian Restaurant,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
1109,Holon,32.0193121,34.7804076,Andre's Gelato (גלידה אנדרי),32.042147869943385,34.75172980068472,Ice Cream Shop,Tel Aviv,194273.0,176300.0,18.9,10017.7,6,172,32.0193121,34.7804076,mid
